FID,Survey_Type,Organization,Date,Survey_Year,Country,State,County,Survey_ID,MDMAP_ID__,Shoreline_Name,Latitude_Start,Longitude_Start,Latitude_End,Longitude_End,Slope,Width,Length,Start_Time,End_Time,Time_of_Low_Tide,Database_Season,Season,Date_of_Previous_Survey,Days_since_last_survey,Storm_Activity,Current_Weather,Number_of_Persons_Assisting,Large_Items_,Debris_Behind_Back_Barrier_,Datasheet_Version,Notes,Photos,Plastic,Plastic___Flux,Hard_Plastic_Fragments,Hard_Plastic_Fragments___Flux,Foamed_Plastic_Fragments,Foamed_Plastic_Fragments___Flux,Filmed_Plastic_Fragments,Filmed_Plastic_Fragments___Flux,Food_Wrappers,Food_Wrappers___Flux,Plastic_Beverage_Bottles,Plastic_Beverage_Bottles___Flux,Other_Jugs_Containers,Other_Jugs_Containers___Flux,Bottle_Container_Caps,Bottle_Container_Caps___Flux,Cigar_Tips,Cigar_Tips___Flux,Cigarettes,Cigarettes___Flux,Disposable_Cigarette_Lighters,Disposable_Cigarette_Lighters__,F6_Pack_Rings,F6_Pack_Rings___Flux,Bags,Bags___Flux,Plastic_Rope_Net,Plastic_Rope_Net___Flux,Buoys___Floats,Buoys___Floats___Flux,Fishing_Lures___Line,Fishing_Lures___Line___Flux,Cups,Cups___Flux,Plastic_Utensils,Plastic_Utensils___Flux,Straws,Straws___Flux,Balloons_Mylar,Balloons_Mylar___Flux,Personal_Care_Products,Personal_Care_Products___Flux,Plastic_Other,Plastic_Other___Flux,Metal,Metal___Flux,Aluminum_Tin_Cans,Aluminum_Tin_Cans___Flux,Aerosol_Cans,Aerosol_Cans___Flux,Metal_Fragments,Metal_Fragments___Flux,Metal_Other,Metal_Other___Flux,Glass,Glass___Flux,Glass_Beverage_Bottles,Glass_Beverage_Bottles___Flux,Jars,Jars___Flux,Glass_Fragments,Glass_Fragments___Flux,Glass_Other,Glass_Other___Flux,Rubber,Rubber___Flux,Flip_Flops,Flip_Flops___Flux,Rubber_Gloves,Rubber_Gloves___Flux,Tires,Tires___Flux,Balloons_Latex,Balloons_Latex___Flux,Rubber_Fragments,Rubber_Fragments___Flux,Rubber_Other,Rubber_Other___Flux,Processed_Lumber,Processed_Lumber___Flux,Cardboard_Cartons,Cardboard_Cartons___Flux,Paper_and_Cardboard,Paper_and_Cardboard___Flux,Paper_Bags,Paper_Bags___Flux,Lumber_Building_Material,Lumber_Building_Material___Flux,Processed_Lumber_Other,Processed_Lumber_Other___Flux,Cloth_Fabric,Cloth_Fabric___Flux,Clothing___Shoes,Clothing___Shoes___Flux,Gloves__non_rubber_,Gloves__non_rubber____Flux,Towels_Rags,Towels_Rags___Flux,Rope_Net_Pieces__non_nylon_,Rope_Net_Pieces__non_nylon____F,Fabric_Pieces,Fabric_Pieces___Flux,Cloth_Fabric_Other,Cloth_Fabric_Other___Flux,Unclassified,Unclassified___Flux,Total_Debris,Total_Debris___Flux,Debris_Description
11,Accumulation,OCNMS,2015/08/03 00:00:00,Year 3,United States,WA,Pacific County,3854,75,Klipsan,46.437,-124.0599,46.4379,-124.0595,0,100,100,2020/03/04 11:00:00,2020/03/04 11:50:00,9:30 AM,Summer,Summer,2015/07/02 00:00:00,32,overcast,"low overcast, 100%clouds, light onshore, NNW to 5mph",1,no,no,1,"upper beach zone consists of loose wind borne sand. much debris is covered. I noticed a lot of small fireworks debris, especially cardboard cylinders with a clay plug on one end and plastics- most of it is probably buried in the sand.",No,76,0.0002375,17,5.31e-05,0,0,18,5.63e-05,3,9.38e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.13e-06,0,0,1,3.13e-06,0,0,0,0,0,0,0,0,0,0,0,0,36,0.0001125,1,3.13e-06,0,0,0,0,1,3.13e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4.69e-05,0,0,15,4.69e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0.0002875,".63 kg small plastic saturn missiles were noteworthy this survey. I picked up 22 of them.  They are sold as ""Saturn Missile Batteries"" from 50 - 300 count units. each missile flies up and explodes with a loud ""pop"" after the battery fuze has been lit. They should be banned as I find these plastic remnants all the way up to Leadbetter Point (a far distance from where they have been fired off.)  anything that is plastic that goes airborne and/or not explodes should also be banned. [per Russ Lewis] plus an email sent from Russ Lewis on 8/19/15 following up on fireworks: Thanks and yes those little plastic Saturn missiles do travel long after they have been shot off enmass over the beach and are then found scattered over large areas. Almost all the fireworks shot off along the Long Beach Peninsula are southward from the Oysterville Approach for about 20 miles to Beards Hollow where the cliffs pinch finally off the beach. There is no legal access north of that approach. These missiles later do eventually migrate northward on up to Leadbetter Point on the currents and the storms and can be routinely found during the middle of Winter on wracklines way up there.   I once did a survey for these missiles by starting at Leadbetter and going south to Beards Hollow where every mile I would do a 100 foot transect water to dune. I think about 24 miles were covered, thus 24 transects. Every transect had these plastic missiles which I separately bagged in a sandwich bag. I mounted each bag on a big piece of plywood with a pasted  map of the peninsula showing the location of each transect. Some transects had 50+ missiles on down to a few up at Leadbetter. Grass Roots still has the demo-board I believe.   Somehow there should be a ban on these specific mini-fireworks polluters being sold to the public. I picked up quite a few spent 300 shot Saturn missile batteries off the beach on the 5th of July, (and later too). Every year these is a new batch of these little plastic objects raining down on the beach to eventually go far and wide into the environment."
12,Accumulation,Humboldt State Marine Debirs Program,2015/08/03 00:00:00,Year 3,United States,CA,Humboldt,4151,23,Arcata,40.930544,-124.135261,40.933467,-124.134425,0,200,340,2020/03/04 17:29:59,2020/03/04 19:30:00,10:00 PM,Summer,Summer,2015/07/07 00:00:00,27,None,"Sunny; no clouds",2,no,no,1,0,No,16,8.71e-06,5,2.72e-06,2,1.09e-06,1,5.45e-07,3,1.63e-06,1,5.45e-07,0,0,0,0,0,0,3,1.63e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.45e-07,0,0,0,0,0,0,0,0,4,2.18e-06,3,1.63e-06,0,0,1,5.45e-07,0,0,1,5.45e-07,1,5.45e-07,0,0,0,0,0,0,2,1.09e-06,0,0,0,0,0,0,0,2,1.09e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.45e-07,0,0,0,0,0,0,0,0,1,5.45e-07,0,0,0,0,24,1.31e-05,
13,Accumulation,Humboldt State Marine Debirs Program,2015/08/04 00:00:00,Year 3,United States,CA,Humboldt,4147,26,North Jetty,40.764628,-124.232386,40.769469,-124.227467,0,200,698.71,2020/03/04 17:29:59,2020/03/04 19:30:00,11:00 PM,Summer,Summer,2015/07/08 00:00:00,27,none,Partly cloud,2,no,no,1,0,No,36,9.54e-06,10,2.65e-06,2,5.3e-07,0,0,6,1.59e-06,4,1.06e-06,0,0,3,7.95e-07,0,0,7,1.86e-06,0,0,1,2.65E-07,3,7.95e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.12e-06,0,0,0,0,8,2.12e-06,0,0,2,5.3e-07,2,5.3e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1.22e-05,
14,Accumulation,OCNMS,2015/08/04 00:00:00,Year 4,United States,WA,Clallam,4198,100,Norwegian Memorial,48.0219,-124.6817,48.0225,-124.6809,0,60,100,2020/03/04 13:50:00,2020/03/04 15:17:00,10:16 AM,Summer,Summer,2015/07/31 00:00:00,4,no,"90% cloud cover, light onshore winds",4,yes,no,1,0,Yes,96,0.004,79,0.003291667,3,0.000125,0,0,3,0.000125,0,0,2,8.33e-05,0,0,1,4.17e-05,1,4.17e-05,0,0,0,0,0,0,4,0.000166667,0,0,0,0,0,0,1,4.17e-05,0,0,0,0,0,0,2,8.33e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.000166667,0,0,0,0,0,0,0,0,4,0.000166667,0,0,0,0,100,0.004166667,.36 kg or lbs?  many plastic fragments are beverage bottle fragments
15,Accumulation,OCNMS,2015/08/05 00:00:00,Year 1,United States,WA,Clallam,4263,178,Dry Creek West,48.13491,-123.5227,48.13549,-123.5237,0,22,100,2020/03/04 12:35:00,2020/03/04 13:50:00,1:04 PM,Summer,Summer,2015/07/06 00:00:00,30,none,"80% clouds, moderate winds",1,yes,no,1,0,Yes,3,4.55e-05,0,0,0,0,1,1.52e-05,0,0,0,0,1,1.52e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52e-05,0,0,0,0,0,0,0,0,0,0,1,1.52e-05,0,0,0,0,0,0,1,1.52e-05,0,0,0,0,0,0,0,0,0,0,1,1.52e-05,1,1.52e-05,0,0,0,0,0,0,0,0,0,2,3.03e-05,0,0,0,0,0,0,2,3.03e-05,0,0,1,1.52e-05,1,1.52e-05,0,0,0,0,0,0,0,0,0,0,0,0,8,0.000121212,"weight of debris = 14oz. (cloth and cable = 10 oz); metal cable intertwined with cloth"
16,Accumulation,Clean Virginia Waterways/Longwood University,2015/08/06 00:00:00,Year 3,United States,VA,Hampton,4076,167,Grandview Nature Preserve,37.08962,-76.27112,37.09056,-76.27148,0,37.95,100,2020/03/04 09:13:00,2020/03/04 09:36:00,8:35 AM,Summer,Summer,2015/07/08 00:00:00,29,0,"SE 10-15, 90% Clouds",3,yes,no,1,bungee,Yes,24,0.000218073,4,3.63e-05,0,0,0,0,0,0,0,0,0,0,2,1.82e-05,0,0,14,0.000127209,0,0,0,0,0,0,1,9.09e-06,0,0,0,0,0,0,0,0,1,9.09e-06,1,9.09e-06,0,0,1,9.09e-06,4,3.63e-05,0,0,0,0,2,1.82e-05,2,1.82e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.54e-05,1,9.09e-06,3,2.73e-05,0,0,1,9.09e-06,0,0,1,9.09e-06,0,0,0,0,1,9.09E-06,0,0,0,0,0,0,0,0,34,0.000308936,metal other: 2 caps
17,Accumulation,OCNMS,2015/08/08 00:00:00,Year 3,United States,WA,Clallam,3853,149,Dungeness Spit Mile 1,48.1568,-123.17498,48.15743,-123.17402,0,38,100,2020/03/04 11:00:00,2020/03/04 12:30:00,6:00 AM,Summer,Summer,2015/07/04 00:00:00,35,none,moderate winds,1,no,yes,1,The area to the south is closed to humans. No doubt there is some debris in this area.,No,68,0.000511278,17,0.00012782,1,7.52e-06,17,0.00012782,4,3.01e-05,0,0,0,0,8,6.02e-05,0,0,0,0,0,0,0,0,0,0,10,7.52e-05,0,0,0,0,0,0,1,7.52e-06,4,3.01e-05,2,1.5e-05,1,7.52e-06,3,2.26e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0.000511278,"approximatley 5 lbs of debris. volunteer estimated 40% left by land users, 60% from the ocean but relatively local in source"
18,Accumulation,Clean Virginia Waterways/Longwood University,2015/08/09 00:00:00,Year 2,United States,VA,Virginia Beach,4049,165,Back Bay Natl Wildlife Refuge,36.67454,-75.9134,36.67534,-75.91386,0,46.5,100,2020/03/04 10:11:00,2020/03/04 10:37:00,9:54 AM,Summer,Summer,2015/07/09 00:00:00,31,T-Storms 7 Aug 2015,"NE 10-15, Sunny",4,no,no,1,"1 duct tape. 2 tyvek bracelets. 1 cap to beach umbrella. 3 toys. 1 pair of sunglasses. 1 pod wrapper. mystery.Plastic food wrapper, bottle wrapper; plastic bottle or container cap, 2 lid; plastic cigarette, cig wrapper; plastic straws, wrapper; plastic balloon, small piece, processed lumber other, paper cup",Yes,100,0.000693722,13,9.02e-05,2,1.39e-05,31,0.000215054,7,4.86e-05,0,0,0,0,24,0.000166493,3,2.08e-05,2,1.39e-05,1,6.94e-06,0,0,2,1.39e-05,0,0,0,0,2,1.39e-05,0,0,0,0,2,1.39e-05,2,1.39e-05,0,0,9,6.24e-05,1,6.94e-06,1,6.94e-06,0,0,0,0,0,0,1,6.94e-06,0,0,0,0,1,6.94e-06,0,0,1,6.94e-06,0,0,0,0,0,0,0,1,6.94e-06,0,0,4,2.77e-05,0,0,1,6.94e-06,0,0,2,1.39e-05,1,6.94e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0.000742282,
19,Accumulation,Clean Virginia Waterways/Longwood University,2015/08/10 00:00:00,Year 2,United States,VA,Accomack,4129,171,Chincoteague NWR,37.97645,-75.28242,37.97725,-75.28195,0,39.15,100,2020/03/04 11:55:59,2020/03/04 12:13:00,11:37 AM,Summer,Summer,2015/07/12 00:00:00,29,Summer T-Storms,"NE 5-10, 90% Clouds",6,no,no,1,1 glow stick. 1 shotgun shell.,Yes,26,0.000229004,0,0,1,8.81e-06,11,9.69e-05,2,1.76e-05,2,1.76e-05,1,8.81e-06,1,8.81e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.81e-06,0,0,0,0,2,1.76e-05,3,2.64e-05,0,0,2,1.76e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.81e-06,0,0,0,0,0,0,0,0,0,1,8.81e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.000237812,
20,Accumulation,OCNMS,2015/08/10 00:00:00,Year 4,United States,WA,Grays Harbor,4255,107,Roosevelt Beach,47.177,-124.1972,47.1779,-124.1976,0,100,100,2020/03/04 09:59:59,2020/03/04 11:00:00,3:59 PM,Summer,Summer,2015/07/13 00:00:00,28,"calm, very low wind, sunny","0% cloud cover, light onshore winds",2,yes,0,1,0,Yes,36,0.000128571,16,5.71e-05,0,0,0,0,5,1.79e-05,0,0,0,0,1,3.57e-06,0,0,0,0,0,0,0,0,8,2.86e-05,0,0,0,0,0,0,0,0,0,0,1,3.57e-06,0,0,0,0,5,1.79e-05,2,7.14e-06,2,7.14e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.14e-05,0,0,5,1.79e-05,0,0,1,3.57e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.000157143,approx. 3 lbs
